,Open,High,Low,Close,Volume,datewotime,ordinal_values,cases,deaths,coronadate
232,48.43000030517578,49.27999877929688,48.09999847412109,49.09999847412109,83711,2020-12-18,737777,17506662,313820,2020-12-18
233,48.540000915527344,48.61000061035156,46.18000030517578,47.7400016784668,478098,2020-12-21,737780,18081996,319773,2020-12-21
234,47.93000030517578,47.959999084472656,46.59999847412109,47.02000045776367,295737,2020-12-22,737781,18283633,323012,2020-12-22
235,46.790000915527344,48.5,46.15999984741211,48.119998931884766,344306,2020-12-23,737782,18511396,326424,2020-12-23
236,48.09000015258789,48.619998931884766,47.560001373291016,48.22999954223633,167390,2020-12-24,737783,18704907,329248,2020-12-24
237,48.22999954223633,48.959999084472656,47.5,47.619998931884766,238462,2020-12-28,737787,19363798,335152,2020-12-28
238,47.720001220703125,48.34999847412109,47.68000030517578,48.0,213778,2020-12-29,737788,19564828,338780,2020-12-29
239,48.130001068115234,48.65999984741211,47.61000061035156,48.400001525878906,266957,2020-12-30,737789,19793777,342588,2020-12-30
240,48.34999847412109,48.58000183105469,47.77000045776367,48.52000045776367,181894,2020-12-31,737790,20024801,346050,2020-12-31
241,48.400001525878906,49.83000183105469,47.18000030517578,47.619998931884766,528525,2021-01-04,737794,20917269,353743,2021-01-04
242,47.380001068115234,50.20000076293945,47.2400016784668,49.93000030517578,643191,2021-01-05,737795,21152285,357432,2021-01-05
243,49.81999969482422,50.93999862670898,49.47999954223633,50.630001068115234,509365,2021-01-06,737796,21408251,361396,2021-01-06
244,50.52999877929688,51.27999877929688,50.38999938964844,50.83000183105469,369292,2021-01-07,737797,21688585,365509,2021-01-07
245,50.93000030517578,52.75,50.810001373291016,52.2400016784668,499416,2021-01-08,737798,21989362,369404,2021-01-08
246,52.58000183105469,52.70000076293945,51.5,52.25,394822,2021-01-11,737801,22675892,376488,2021-01-11
247,52.18000030517578,53.45000076293945,52.06999969482422,53.209999084472656,400200,2021-01-12,737802,22905869,380894,2021-01-12
248,53.310001373291016,53.93000030517578,52.58000183105469,52.90999984741211,429898,2021-01-13,737803,23135194,384824,2021-01-13
249,52.84000015258789,53.75,52.2400016784668,53.56999969482422,390087,2021-01-14,737804,23374716,388804,2021-01-14
250,53.79999923706055,53.83000183105469,51.83000183105469,52.36000061035156,165668,2021-01-15,737805,23614569,392553,2021-01-15
251,52.0,53.130001068115234,51.7599983215332,52.97999954223633,125964,2021-01-19,737809,24314933,401836,2021-01-19
252,53.130001068115234,53.790000915527344,53.04999923706055,53.2400016784668,400301,2021-01-20,737810,24500421,406216,2021-01-20
253,52.93000030517578,53.40999984741211,52.75,53.130001068115234,352397,2021-01-21,737811,24690903,410351,2021-01-21
254,53.09999847412109,53.15999984741211,51.43999862670898,52.27000045776367,437484,2021-01-22,737812,24882468,414082,2021-01-22
255,52.16999816894531,52.95000076293945,51.81999969482422,52.77000045776367,349076,2021-01-25,737815,25336637,421126,2021-01-25
256,52.90999984741211,53.25,52.290000915527344,52.61000061035156,314538,2021-01-26,737816,25487275,425224,2021-01-26
257,52.7599983215332,53.29999923706055,51.84999847412109,52.84999847412109,442376,2021-01-27,737817,25643045,429326,2021-01-27
258,52.650001525878906,53.58000183105469,52.040000915527344,52.34000015258789,411406,2021-01-28,737818,25809220,433194,2021-01-28
259,52.150001525878906,53.25,51.93000030517578,52.20000076293945,410914,2021-01-29,737819,25973835,436794,2021-01-29
260,51.9900016784668,53.7400016784668,51.63999938964844,53.54999923706055,416067,2021-02-01,737822,26363284,443249,2021-02-01
261,53.47999954223633,55.2599983215332,53.45000076293945,54.7599983215332,463718,2021-02-02,737823,26478540,446860,2021-02-02
262,55.04999923706055,56.33000183105469,54.810001373291016,55.68999862670898,448693,2021-02-03,737824,26598723,450703,2021-02-03
263,55.959999084472656,56.58000183105469,55.29999923706055,56.22999954223633,381404,2021-02-04,737825,26724359,455820,2021-02-04
264,56.459999084472656,57.290000915527344,56.43000030517578,56.84999847412109,400833,2021-02-05,737826,26853860,459390,2021-02-05
265,57.060001373291016,58.13999938964844,57.0,57.970001220703125,399724,2021-02-08,737829,27139070,464936,2021-02-08
266,58.11000061035156,58.619998931884766,57.27000045776367,58.36000061035156,514698,2021-02-09,737830,27235460,468106,2021-02-09
267,58.45000076293945,58.90999984741211,58.08000183105469,58.68000030517578,457535,2021-02-10,737831,27330435,471360,2021-02-10
268,58.400001525878906,58.709999084472656,57.84000015258789,58.2400016784668,380445,2021-02-11,737832,27436075,475238,2021-02-11
269,57.93999862670898,59.81999969482422,57.40999984741211,59.470001220703125,480822,2021-02-12,737833,27535702,480701,2021-02-12
270,59.97999954223633,60.95000076293945,59.33000183105469,60.04999923706055,602332,2021-02-16,737837,27803946,487855,2021-02-16
271,60.2400016784668,61.72999954223633,59.43000030517578,61.13999938964844,335419,2021-02-17,737838,27874107,490326,2021-02-17
272,61.68000030517578,62.2599983215332,59.790000915527344,60.52000045776367,132035,2021-02-18,737839,27945898,492951,2021-02-18
273,60.20000076293945,60.290000915527344,58.59000015258789,59.2400016784668,102427,2021-02-19,737840,28023910,495572,2021-02-19
274,58.880001068115234,61.84000015258789,58.81999969482422,61.4900016784668,505773,2021-02-22,737843,28208276,500104,2021-02-22
275,62.15999984741211,63.0,60.66999816894531,61.66999816894531,570677,2021-02-23,737844,28280189,502432,2021-02-23
276,61.290000915527344,63.5099983215332,60.970001220703125,63.220001220703125,489933,2021-02-24,737845,28354383,505642,2021-02-24
277,63.38999938964844,63.810001373291016,62.650001525878906,63.52999877929688,510357,2021-02-25,737846,28432265,508107,2021-02-25
278,63.459999084472656,63.56999969482422,61.34000015258789,61.5,472723,2021-02-26,737847,28510582,510283,2021-02-26
279,61.95000076293945,62.91999816894531,59.959999084472656,60.63999938964844,456679,2021-03-01,737850,28680857,514404,2021-03-01
280,60.22999954223633,61.209999084472656,59.380001068115234,59.75,464133,2021-03-02,737851,28738501,515710,2021-03-02
281,59.54999923706055,61.9900016784668,59.2400016784668,61.27999877929688,465311,2021-03-03,737852,28805113,518079,2021-03-03
282,61.08000183105469,64.86000061035156,60.52000045776367,63.83000183105469,694628,2021-03-04,737853,28872395,520028,2021-03-04
283,64.16000366210938,66.41999816894531,63.81999969482422,66.08999633789062,573168,2021-03-05,737854,28938090,522511,2021-03-05
284,66.68000030517578,67.9800033569336,64.56999969482422,65.05000305175781,533376,2021-03-08,737857,29129252,525466,2021-03-08
285,64.7300033569336,65.9800033569336,63.630001068115234,64.01000213623047,554564,2021-03-09,737858,29185151,527351,2021-03-09
286,63.84000015258789,64.95999908447266,63.130001068115234,64.44000244140625,498488,2021-03-10,737859,29243346,528825,2021-03-10
287,64.69999694824219,66.20999908447266,64.54000091552734,66.0199966430664,441063,2021-03-11,737860,29305733,530349,2021-03-11
288,65.95999908447266,66.23999786376953,65.41000366210938,65.61000061035156,321714,2021-03-12,737861,29369899,532054,2021-03-12
289,65.55999755859375,66.4000015258789,64.12999725341797,65.38999938964844,378009,2021-03-15,737864,29514609,535250,2021-03-15
290,65.33000183105469,65.43000030517578,63.79999923706055,64.80000305175781,317537,2021-03-16,737865,29569140,536494,2021-03-16
291,64.75,65.33999633789062,63.59999847412109,64.5999984741211,254724,2021-03-17,737866,29628071,537671,2021-03-17
292,64.41999816894531,64.81999969482422,58.20000076293945,60.0,143597,2021-03-18,737867,29688541,539229,2021-03-18
293,59.560001373291016,61.720001220703125,58.93999862670898,61.41999816894531,84171,2021-03-19,737868,29749164,540743,2021-03-19
294,61.54999923706055,61.900001525878906,60.38999938964844,61.54999923706055,404370,2021-03-22,737871,29892498,542611,2021-03-22
295,61.27999877929688,61.34999847412109,57.25,57.7599983215332,712317,2021-03-23,737872,29949244,543504,2021-03-23
296,57.400001525878906,61.34000015258789,57.290000915527344,61.18000030517578,566291,2021-03-24,737873,30029147,545094,2021-03-24
297,60.79999923706055,60.86000061035156,57.43999862670898,58.560001373291016,580105,2021-03-25,737874,30098263,546364,2021-03-25
298,58.47999954223633,61.36000061035156,58.31999969482422,60.970001220703125,471996,2021-03-26,737875,30172762,547624,2021-03-26
299,60.93000030517578,61.77000045776367,59.40999984741211,61.560001373291016,449360,2021-03-29,737878,30348716,549579,2021-03-29
300,61.959999084472656,62.27000045776367,59.93999862670898,60.54999923706055,388188,2021-03-30,737879,30410950,550526,2021-03-30
301,60.45000076293945,61.16999816894531,58.84999847412109,59.15999984741211,414162,2021-03-31,737880,30478886,551661,2021-03-31
302,59.4900016784668,61.75,58.86000061035156,61.45000076293945,605567,2021-04-01,737881,30556079,552618,2021-04-01
303,61.5,61.5,57.630001068115234,58.650001525878906,438864,2021-04-05,737885,30802221,555129,2021-04-05
304,58.79999923706055,60.900001525878906,58.619998931884766,59.33000183105469,457348,2021-04-06,737886,30864193,556038,2021-04-06
305,59.2599983215332,60.040000915527344,58.119998931884766,59.77000045776367,475537,2021-04-07,737887,30937283,558609,2021-04-07
306,59.52000045776367,59.93000030517578,58.81999969482422,59.59999847412109,419913,2021-04-08,737888,31017741,559611,2021-04-08
307,59.7599983215332,59.95000076293945,59.09999847412109,59.31999969482422,351436,2021-04-09,737889,31099323,560557,2021-04-09
308,59.34999847412109,60.77000045776367,58.72999954223633,59.70000076293945,410218,2021-04-12,737892,31283990,562027,2021-04-12
309,59.63999938964844,60.59000015258789,59.63999938964844,60.18000030517578,349733,2021-04-13,737893,31361311,563010,2021-04-13
310,60.43999862670898,63.43999862670898,60.380001068115234,63.150001525878906,419813,2021-04-14,737894,31437061,563945,2021-04-14
311,62.83000183105469,63.56999969482422,62.52999877929688,63.459999084472656,243370,2021-04-15,737895,31510755,564862,2021-04-15
312,63.31999969482422,63.880001068115234,62.83000183105469,63.130001068115234,87795,2021-04-16,737896,31589109,565797,2021-04-16
313,62.97999954223633,63.630001068115234,62.630001068115234,63.380001068115234,74384,2021-04-19,737899,31754642,567317,2021-04-19
314,63.470001220703125,64.25,61.5,62.43999862670898,476046,2021-04-20,737900,31815666,568149,2021-04-20
315,62.38999938964844,62.560001373291016,60.86000061035156,61.34999847412109,431486,2021-04-21,737901,31878161,568989,2021-04-21
316,61.11000061035156,61.869998931884766,60.61000061035156,61.43000030517578,344700,2021-04-22,737902,31944402,569900,2021-04-22
317,61.650001525878906,62.43000030517578,61.25,62.13999938964844,345407,2021-04-23,737903,32008186,570773,2021-04-23
318,62.060001373291016,62.310001373291016,60.65999984741211,61.90999984741211,366865,2021-04-26,737906,32139580,572259,2021-04-26
319,61.970001220703125,63.29999923706055,61.90999984741211,62.93999862670898,361536,2021-04-27,737907,32191457,572972,2021-04-27
320,63.040000915527344,64.52999877929688,62.66999816894531,63.86000061035156,387683,2021-04-28,737908,32246275,573906,2021-04-28
321,63.70000076293945,65.47000122070312,63.650001525878906,65.01000213623047,384489,2021-04-29,737909,32303857,574780,2021-04-29
322,64.87999725341797,64.94999694824219,63.08000183105469,63.58000183105469,400515,2021-04-30,737910,32362374,575640,2021-04-30
323,63.63999938964844,64.68000030517578,62.90999984741211,64.48999786376953,285969,2021-05-03,737913,32486709,577126,2021-05-03
324,64.52999877929688,66.19000244140625,64.29000091552734,65.69000244140625,370208,2021-05-04,737914,32527664,578030,2021-05-04
325,66.44999694824219,66.76000213623047,64.91999816894531,65.62999725341797,460066,2021-05-05,737915,32572383,578806,2021-05-05
326,65.2699966430664,65.9800033569336,64.5,64.70999908447266,389214,2021-05-06,737916,32620077,579638,2021-05-06
327,64.9000015258789,65.23999786376953,63.900001525878906,64.9000015258789,431417,2021-05-07,737917,32667570,580450,2021-05-07
328,65.56999969482422,65.75,63.95000076293945,64.91999816894531,448337,2021-05-10,737920,32760121,581670,2021-05-10
329,64.9000015258789,65.5,63.68000030517578,65.27999877929688,514949,2021-05-11,737921,32794162,582363,2021-05-11
330,65.45999908447266,66.62999725341797,64.97000122070312,66.08000183105469,508519,2021-05-12,737922,32829645,583211,2021-05-12
331,65.75,65.80999755859375,63.09000015258789,63.81999969482422,547691,2021-05-13,737923,32868084,583991,2021-05-13
332,63.83000183105469,65.62000274658203,63.33000183105469,65.37000274658203,383749,2021-05-14,737924,32909065,584723,2021-05-14
333,65.5,66.43000030517578,64.83000183105469,66.2699966430664,268476,2021-05-17,737927,32984032,585958,2021-05-17
334,66.33000183105469,67.01000213623047,64.11000061035156,65.48999786376953,167348,2021-05-18,737928,33011895,586825,2021-05-18
335,65.27999877929688,65.3499984741211,61.95000076293945,63.36000061035156,101902,2021-05-19,737929,33040689,587500,2021-05-19
336,63.38999938964844,63.959999084472656,61.88999938964844,62.04999923706055,524168,2021-05-20,737930,33070307,588154,2021-05-20
337,61.88999938964844,64.06999969482422,61.560001373291016,63.58000183105469,530831,2021-05-21,737931,33107107,588850,2021-05-21
338,63.869998931884766,66.13999938964844,63.630001068115234,66.05000305175781,466647,2021-05-24,737934,33157412,589935,2021-05-24
339,66.0199966430664,66.51000213623047,65.41000366210938,66.06999969482422,497394,2021-05-25,737935,33180250,590635,2021-05-25
340,66.04000091552734,66.43000030517578,65.25,66.20999908447266,376207,2021-05-26,737936,33203636,591601,2021-05-26
341,66.16000366210938,66.91999816894531,65.47000122070312,66.8499984741211,337542,2021-05-27,737937,33231383,592942,2021-05-27
342,66.94999694824219,67.5199966430664,66.16999816894531,66.31999969482422,390461,2021-05-28,737938,33253407,593701,2021-05-28
343,66.68000030517578,68.87000274658203,66.41000366210938,67.72000122070312,570985,2021-06-01,737942,33300482,594841,2021-06-01
344,67.98999786376953,69.0,67.77999877929688,68.83000183105469,332995,2021-06-02,737943,33317340,595435,2021-06-02
345,68.76000213623047,69.4000015258789,68.19000244140625,68.80999755859375,351367,2021-06-03,737944,33336811,596051,2021-06-03
346,68.91000366210938,69.76000213623047,68.33000183105469,69.62000274658203,326250,2021-06-04,737945,33312812,596190,2021-06-04
347,69.5199966430664,70.0,68.93000030517578,69.2300033569336,365621,2021-06-07,737948,33348865,597153,2021-06-07
348,69.29000091552734,70.2699966430664,68.47000122070312,70.05000305175781,441302,2021-06-08,737949,33363050,597528,2021-06-08
349,70.01000213623047,70.62000274658203,69.45999908447266,69.95999908447266,410820,2021-06-09,737950,33383714,598100,2021-06-09
350,69.76000213623047,70.6500015258789,68.68000030517578,70.29000091552734,492464,2021-06-10,737951,33399513,598560,2021-06-10
351,70.0999984741211,71.23999786376953,69.68000030517578,70.91000366210938,563575,2021-06-11,737952,33416340,599077,2021-06-11
352,70.6500015258789,71.77999877929688,70.6500015258789,70.87999725341797,319639,2021-06-14,737955,33446525,599552,2021-06-14
353,71.16000366210938,72.48999786376953,70.80999755859375,72.12000274658203,336035,2021-06-15,737956,33458397,600004,2021-06-15
354,72.44999694824219,72.98999786376953,71.61000061035156,72.1500015258789,426775,2021-06-16,737957,33472808,600428,2021-06-16
355,71.6500015258789,72.30000305175781,69.7699966430664,71.04000091552734,373780,2021-06-17,737958,33484995,600716,2021-06-17
356,71.0999984741211,72.16999816894531,70.16000366210938,71.63999938964844,139584,2021-06-18,737959,33497695,601185,2021-06-18
357,71.5199966430664,73.95999908447266,71.1500015258789,73.66000366210938,123662,2021-06-21,737962,33525182,601732,2021-06-21
358,73.41000366210938,73.94999694824219,72.94000244140625,73.05999755859375,498555,2021-06-22,737963,33537943,602164,2021-06-22
359,72.91000366210938,74.25,72.81999969482422,73.08000183105469,429207,2021-06-23,737964,33551974,602562,2021-06-23
360,73.27999877929688,73.61000061035156,72.31999969482422,73.30000305175781,334833,2021-06-24,737965,33566669,602917,2021-06-24
361,73.31999969482422,74.18000030517578,72.8499984741211,74.05000305175781,364721,2021-06-25,737966,33581632,603375,2021-06-25
362,73.98999786376953,74.44999694824219,72.62000274658203,72.91000366210938,354701,2021-06-28,737969,33608058,603758,2021-06-28
363,72.77999877929688,73.80999755859375,71.97000122070312,72.9800033569336,321448,2021-06-29,737970,33623787,604137,2021-06-29
364,73.47000122070312,74.13999938964844,72.81999969482422,73.47000122070312,383626,2021-06-30,737971,33639764,604460,2021-06-30
365,73.5,76.22000122070312,73.38999938964844,75.2300033569336,615678,2021-07-01,737972,33704723,604707,2021-07-01
366,75.0199966430664,75.62000274658203,74.41000366210938,75.16000366210938,377531,2021-07-02,737973,33725159,604973,2021-07-02
367,75.3499984741211,76.9800033569336,72.94000244140625,73.37000274658203,714044,2021-07-06,737977,33763742,605454,2021-07-06
368,73.8499984741211,74.86000061035156,71.06999969482422,72.19999694824219,607971,2021-07-07,737978,33793961,605776,2021-07-07
369,72.16999816894531,73.26000213623047,70.76000213623047,72.94000244140625,529690,2021-07-08,737979,33843194,606142,2021-07-08
370,73.26000213623047,74.76000213623047,72.72000122070312,74.55999755859375,422154,2021-07-09,737980,33878529,606549,2021-07-09
371,74.73999786376953,74.93000030517578,73.16000366210938,74.0999984741211,397931,2021-07-12,737983,33927213,606940,2021-07-12
372,74.18000030517578,75.5199966430664,73.68000030517578,75.25,444078,2021-07-13,737984,33970195,607372,2021-07-13
373,75.16999816894531,75.44000244140625,72.20999908447266,73.12999725341797,528360,2021-07-14,737985,34008250,607765,2021-07-14
374,72.95999908447266,72.95999908447266,71.4000015258789,71.6500015258789,368679,2021-07-15,737986,34044268,608103,2021-07-15
375,71.4800033569336,72.30000305175781,70.41000366210938,71.80999755859375,133926,2021-07-16,737987,34096492,608460,2021-07-16
376,71.48999786376953,71.66999816894531,65.62999725341797,66.41999816894531,82565,2021-07-19,737990,34177146,608811,2021-07-19
377,66.5999984741211,67.6500015258789,65.20999908447266,67.41999816894531,561629,2021-07-20,737991,34239257,609111,2021-07-20
378,66.44999694824219,70.51000213623047,66.44000244140625,70.30000305175781,503030,2021-07-21,737992,34299310,609508,2021-07-21
379,70.22000122070312,72.02999877929688,69.86000061035156,71.91000366210938,435181,2021-07-22,737993,34364829,609870,2021-07-22
380,71.70999908447266,72.20999908447266,71.38999938964844,72.06999969482422,274778,2021-07-23,737994,34447610,610313,2021-07-23
381,72.18000030517578,72.43000030517578,70.55999755859375,71.91000366210938,395743,2021-07-26,737997,34576119,610722,2021-07-26
382,72.22000122070312,72.33000183105469,71.08000183105469,71.6500015258789,333123,2021-07-27,737998,34682937,611206,2021-07-27
383,71.9000015258789,72.5999984741211,71.69999694824219,72.38999938964844,318911,2021-07-28,737999,34767898,611711,2021-07-28
384,72.4000015258789,73.68000030517578,72.26000213623047,73.62000274658203,294462,2021-07-29,738000,34866192,612104,2021-07-29
385,73.41000366210938,74.2300033569336,72.93000030517578,73.94999694824219,303700,2021-07-30,738001,34988866,612775,2021-07-30
386,73.91000366210938,73.94999694824219,70.55000305175781,71.26000213623047,448200,2021-08-02,738004,35177628,613440,2021-08-02
387,71.5199966430664,71.95999908447266,69.19000244140625,70.55999755859375,509938,2021-08-03,738005,35327939,614109,2021-08-03
388,70.31999969482422,70.80999755859375,67.8499984741211,68.1500015258789,582924,2021-08-04,738006,35440283,614834,2021-08-04
389,68.05999755859375,69.3499984741211,67.61000061035156,69.08999633789062,416331,2021-08-05,738007,35567255,615408,2021-08-05
390,69.13999938964844,70.18000030517578,67.80000305175781,68.27999877929688,537136,2021-08-06,738008,35735606,616257,2021-08-06
391,67.87999725341797,67.9000015258789,65.1500015258789,66.4800033569336,598381,2021-08-09,738011,35992480,617314,2021-08-09
392,66.8499984741211,68.9000015258789,66.55999755859375,68.29000091552734,452126,2021-08-10,738012,36154571,618363,2021-08-10
393,68.51000213623047,69.44999694824219,66.66999816894531,69.25,513292,2021-08-11,738013,36310148,618701,2021-08-11
394,69.36000061035156,69.62000274658203,68.45999908447266,69.08999633789062,352465,2021-08-12,738014,36448857,619723,2021-08-12
395,68.91000366210938,69.22000122070312,67.7699966430664,68.44000244140625,272033,2021-08-13,738015,36636249,620809,2021-08-13
396,68.12999725341797,68.13999938964844,65.7300033569336,67.29000091552734,334844,2021-08-16,738018,36989377,622244,2021-08-16
397,67.43000030517578,67.72000122070312,66.33000183105469,66.58999633789062,235303,2021-08-17,738019,37133674,623237,2021-08-17
398,66.58000183105469,67.4800033569336,64.33999633789062,65.45999908447266,121197,2021-08-18,738020,37298543,624365,2021-08-18
399,64.58000183105469,64.76000213623047,62.630001068115234,63.68999862670898,88237,2021-08-19,738021,37458349,626099,2021-08-19
400,64.05000305175781,64.0999984741211,62.11000061035156,62.31999969482422,365009,2021-08-20,738022,37657643,627631,2021-08-20
401,61.959999084472656,66.0,61.7400016784668,65.63999938964844,397290,2021-08-23,738025,38043754,629644,2021-08-23
402,65.54000091552734,67.80000305175781,65.41000366210938,67.54000091552734,335888,2021-08-24,738026,38193951,631057,2021-08-24
403,67.62999725341797,68.54000091552734,66.91999816894531,68.36000061035156,353742,2021-08-25,738027,38364887,632522,2021-08-25
404,68.0,68.30999755859375,67.0199966430664,67.41999816894531,344286,2021-08-26,738028,38552648,634735,2021-08-26
405,67.75,69.05000305175781,67.5199966430664,68.73999786376953,326056,2021-08-27,738029,38748559,636509,2021-08-27
406,69.30000305175781,69.63999938964844,67.66999816894531,69.20999908447266,360797,2021-08-30,738032,39156379,639081,2021-08-30
407,69.18000030517578,69.33999633789062,68.16000366210938,68.5,325853,2021-08-31,738033,39316629,640519,2021-08-31
408,68.55000305175781,69.23999786376953,67.12000274658203,68.58999633789062,399497,2021-09-01,738034,39527624,642454,2021-09-01
409,68.29000091552734,70.61000061035156,67.83999633789062,69.98999786376953,403314,2021-09-02,738035,39703320,645391,2021-09-02
410,69.76000213623047,70.52999877929688,69.05000305175781,69.29000091552734,313086,2021-09-03,738036,39894795,647370,2021-09-03
411,69.11000061035156,69.4800033569336,67.63999938964844,68.3499984741211,481704,2021-09-07,738040,40383380,651014,2021-09-07
412,68.37000274658203,69.75,68.30999755859375,69.30000305175781,389325,2021-09-08,738041,40567569,653216,2021-09-08
413,69.36000061035156,69.88999938964844,67.55999755859375,68.13999938964844,556451,2021-09-09,738042,40738140,656448,2021-09-09
414,67.97000122070312,69.95999908447266,67.68000030517578,69.72000122070312,411079,2021-09-10,738043,40914456,658865,2021-09-10
415,69.73999786376953,70.97000122070312,69.51000213623047,70.44999694824219,390939,2021-09-13,738046,41312998,661579,2021-09-13
416,70.63999938964844,71.22000122070312,69.9800033569336,70.45999908447266,414231,2021-09-14,738047,41465694,664235,2021-09-14
417,70.76000213623047,73.13999938964844,70.6500015258789,72.61000061035156,418665,2021-09-15,738048,41635889,666816,2021-09-15
418,72.6500015258789,72.98999786376953,71.52999877929688,72.61000061035156,298412,2021-09-16,738049,41790772,670234,2021-09-16
419,72.62000274658203,72.72000122070312,71.20999908447266,71.97000122070312,119933,2021-09-17,738050,41957710,672813,2021-09-17
420,71.91999816894531,72.08000183105469,69.86000061035156,70.29000091552734,75837,2021-09-20,738053,42274012,676191,2021-09-20
421,70.58999633789062,71.62999725341797,69.66999816894531,70.55999755859375,393403,2021-09-21,738054,42403987,678556,2021-09-21
422,70.8499984741211,72.30000305175781,70.63999938964844,72.2300033569336,381061,2021-09-22,738055,42551480,681343,2021-09-22
423,71.97000122070312,73.5,71.61000061035156,73.30000305175781,403405,2021-09-23,738056,42679344,684498,2021-09-23
424,73.23999786376953,74.2699966430664,72.80999755859375,73.9800033569336,350382,2021-09-24,738057,42819355,687247,2021-09-24
425,74.19000244140625,75.75,74.16000366210938,75.44999694824219,417829,2021-09-27,738060,43099971,690559,2021-09-27
426,75.43000030517578,76.66999816894531,74.23999786376953,75.29000091552734,476143,2021-09-28,738061,43213311,692878,2021-09-28
427,74.37999725341797,75.79000091552734,73.73999786376953,74.83000183105469,424193,2021-09-29,738062,43341823,695393,2021-09-29
428,74.77999877929688,76.06999969482422,73.13999938964844,75.02999877929688,583189,2021-09-30,738063,43458032,698136,2021-09-30
429,75.12000274658203,75.98999786376953,74.2300033569336,75.87999725341797,388996,2021-10-01,738064,43583808,700583,2021-10-01
430,75.9000015258789,78.37999725341797,75.31999969482422,77.62000274658203,458006,2021-10-04,738067,43826568,703515,2021-10-04
431,77.58000183105469,79.4800033569336,77.47000122070312,78.93000030517578,449617,2021-10-05,738068,43925170,705543,2021-10-05
432,79.04000091552734,79.77999877929688,76.83000183105469,77.43000030517578,459055,2021-10-06,738069,44051125,708073,2021-10-06
433,77.0,78.88999938964844,74.95999908447266,78.30000305175781,545008,2021-10-07,738070,44156527,710522,2021-10-07
434,78.86000061035156,80.11000061035156,78.62999725341797,79.3499984741211,662010,2021-10-08,738071,44269453,712967,2021-10-08
435,79.58999633789062,82.18000030517578,79.55000305175781,80.5199966430664,653756,2021-10-11,738074,44453506,715123,2021-10-11
436,80.5,81.62000274658203,79.47000122070312,80.63999938964844,598181,2021-10-12,738075,44565082,717648,2021-10-12
437,80.58000183105469,81.04000091552734,79.41999816894531,80.44000244140625,487220,2021-10-13,738076,44671639,719887,2021-10-13
438,80.58999633789062,81.68000030517578,80.37999725341797,81.30999755859375,399813,2021-10-14,738077,44760608,721929,2021-10-14
439,81.4800033569336,82.66000366210938,81.38999938964844,82.27999877929688,277953,2021-10-15,738078,44859168,724104,2021-10-15
440,82.5999984741211,83.87000274658203,81.83999633789062,82.44000244140625,134098,2021-10-18,738081,45036894,726545,2021-10-18
441,82.37000274658203,83.73999786376953,81.80000305175781,82.95999908447266,82607,2021-10-19,738082,45120577,728682,2021-10-19
442,83.33999633789062,84.25,81.30000305175781,83.87000274658203,530693,2021-10-20,738083,45207199,731688,2021-10-20
443,83.58000183105469,83.95999908447266,80.79000091552734,82.5,567503,2021-10-21,738084,45289145,733564,2021-10-21
444,82.61000061035156,84.22000122070312,81.76000213623047,83.76000213623047,465355,2021-10-22,738085,45376442,735699,2021-10-22
445,83.9800033569336,85.41000366210938,83.38999938964844,83.76000213623047,568725,2021-10-25,738088,45528929,737709,2021-10-25
446,83.72000122070312,84.87999725341797,82.97000122070312,84.6500015258789,467716,2021-10-26,738089,45616352,739445,2021-10-26
447,84.38999938964844,84.51000213623047,82.01000213623047,82.66000366210938,529952,2021-10-27,738090,45710896,741460,2021-10-27
448,82.25,83.20999908447266,80.58000183105469,82.80999755859375,491585,2021-10-28,738091,45797081,743242,2021-10-28
449,83.08999633789062,83.73999786376953,81.41000366210938,83.56999969482422,507309,2021-10-29,738092,45885804,745262,2021-10-29
450,83.36000061035156,84.87999725341797,82.73999786376953,84.05000305175781,412309,2021-11-01,738095,46058668,746894,2021-11-01
451,83.87000274658203,84.41000366210938,82.91999816894531,83.91000366210938,429608,2021-11-02,738096,46135611,748410,2021-11-02
452,83.06999969482422,83.08000183105469,79.69000244140625,80.86000061035156,546577,2021-11-03,738097,46220455,750290,2021-11-03
453,80.18000030517578,83.41999816894531,78.25,78.80999755859375,701119,2021-11-04,738098,46303542,751413,2021-11-04
454,79.37000274658203,81.80000305175781,78.95999908447266,81.2699966430664,531054,2021-11-05,738099,46395310,753734,2021-11-05
455,81.12999725341797,82.66999816894531,81.05000305175781,81.93000030517578,393953,2021-11-08,738102,46575795,755489,2021-11-08
456,82.16000366210938,84.62999725341797,81.77999877929688,84.1500015258789,504832,2021-11-09,738103,46659446,757205,2021-11-09
457,84.52999877929688,84.97000122070312,80.80999755859375,81.33999633789062,555215,2021-11-10,738104,46757836,758841,2021-11-10
458,81.41000366210938,82.33000183105469,80.19999694824219,81.58999633789062,475436,2021-11-11,738105,46822437,759563,2021-11-11
459,81.20999908447266,81.62000274658203,79.77999877929688,80.79000091552734,390304,2021-11-12,738106,46951788,761624,2021-11-12
460,80.66000366210938,81.19999694824219,79.30000305175781,80.87999725341797,343484,2021-11-15,738109,47185418,763425,2021-11-15
461,80.93000030517578,81.80999755859375,80.02999877929688,80.76000213623047,325668,2021-11-16,738110,47275904,764871,2021-11-16
462,80.54000091552734,80.69000244140625,77.69000244140625,78.36000061035156,174471,2021-11-17,738111,47390261,766489,2021-11-17
463,78.33999633789062,79.36000061035156,77.08000183105469,79.01000213623047,83984,2021-11-18,738112,47500534,769820,2021-11-18
